index,Order ID,Date,Status,Fulfilment,ship-service-level,Category,Size,Courier Status,Qty,Amount,ship-city,ship-state,ship-postal-code,B2B,fulfilled-by
42483,171-6253742-5836347,04/05/22,Delivered to Buyer,Merchant,Standard,Shirt,XL,Shipped,1,501,BENGALURU,KARNATAKA,560038,FALSE,Easy Ship
1732,171-6254071-4842708,04-29-22,Shipped,Amazon,Expedited,T-shirt,L,Shipped,1,969,Mysore,KARNATAKA,570009,FALSE,
71229,171-6254418-6838768,05-14-22,Delivered to Buyer,Merchant,Standard,T-shirt,M,Shipped,1,788,BILIMORA,Gujarat,396321,FALSE,Easy Ship
95528,171-6254472-2946706,06-25-22,Picked Up,Merchant,Standard,Shirt,XL,Shipped,1,325,PUNE,MAHARASHTRA,411009,FALSE,Easy Ship
51681,171-6255321-6077132,05-29-22,Shipped,Amazon,Expedited,T-shirt,L,Shipped,1,1338,BAREILLY,UTTAR PRADESH,243001,FALSE,
85843,171-6255322-4490742,05/03/22,Shipped,Amazon,Expedited,Shirt,S,Shipped,1,442,YELAMANCHILI,ANDHRA PRADESH,531055,FALSE,
79804,171-6255619-9429165,05/07/22,Shipped,Amazon,Expedited,T-shirt,S,Shipped,1,543,NEW DELHI,DELHI,110057,FALSE,
56350,171-6256942-5950731,05-26-22,Shipped,Amazon,Expedited,Shirt,L,Shipped,1,399,VIRUDHUNAGAR,TAMIL NADU,626001,FALSE,
89941,171-6257466-9806742,05/01/22,Shipped,Amazon,Expedited,T-shirt,XXL,Shipped,1,653,Bangalore,KARNATAKA,560036,FALSE,
120511,171-6257745-5108323,06/06/22,Shipped,Amazon,Expedited,T-shirt,L,Shipped,1,845,Noida,UTTAR PRADESH,201301,FALSE,
29116,171-6258644-0680343,04-13-22,Shipped,Amazon,Expedited,T-shirt,S,Shipped,1,788,HYDERABAD,TELANGANA,500018,FALSE,
22014,171-6258725-5356366,04-17-22,Returned to Seller,Merchant,Standard,Shirt,S,Shipped,1,517,Raigarh,CHHATTISGARH,496001,FALSE,Easy Ship
22015,171-6258725-5356366,04-17-22,Returned to Seller,Merchant,Standard,Shirt,M,Shipped,1,487,Raigarh,CHHATTISGARH,496001,FALSE,Easy Ship
22016,171-6258725-5356366,04-17-22,Returned to Seller,Merchant,Standard,Shirt,S,Shipped,1,299,Raigarh,CHHATTISGARH,496001,FALSE,Easy Ship
22017,171-6258725-5356366,04-17-22,Returned to Seller,Merchant,Standard,T-shirt,S,Shipped,1,612,Raigarh,CHHATTISGARH,496001,FALSE,Easy Ship
107777,171-6258731-0140310,06-15-22,Cancelled,Amazon,Expedited,T-shirt,XS,Cancelled,0,,AHMEDABAD,Gujarat,380054,FALSE,
58039,171-6260681-3790757,05-25-22,Shipped,Amazon,Expedited,Trousers,XXL,Shipped,1,493,GHAZIABAD,UTTAR PRADESH,201007,FALSE,
73970,171-6260697-7601931,05/11/22,Shipped,Amazon,Expedited,Blazzer,XL,Shipped,1,825,SALASAR,RAJASTHAN,331506,FALSE,
75483,171-6260824-4289966,05/10/22,Delivered to Buyer,Merchant,Standard,Perfume,Free,Shipped,1,373,Pune,MAHARASHTRA,411057,FALSE,Easy Ship
60409,171-6261024-0096344,05-23-22,Delivered to Buyer,Merchant,Standard,Shirt,6XL,Shipped,1,1099,Mumbai,MAHARASHTRA,400068,FALSE,Easy Ship
118808,171-6261198-3905917,06/07/22,Shipped,Amazon,Expedited,T-shirt,M,Shipped,1,999,GURUGRAM,HARYANA,122505,FALSE,
25776,171-6261851-5393942,04-15-22,Shipped,Amazon,Expedited,T-shirt,S,Shipped,1,968,KAPADVANJ,Gujarat,387620,FALSE,
79435,171-6262049-9366728,05/07/22,Shipped,Amazon,Expedited,T-shirt,XL,Shipped,1,824,Mumbai,MAHARASHTRA,400049,FALSE,
112839,171-6262158-7493124,06/11/22,Shipped,Amazon,Expedited,T-shirt,S,Shipped,1,484,KOLKATA,WEST BENGAL,700016,FALSE,
44248,171-6262396-3922726,04/03/22,Cancelled,Amazon,Expedited,T-shirt,XXL,Cancelled,0,,NABADWIP,WEST BENGAL,713519,FALSE,
121348,171-6262846-1351529,06/06/22,Shipped,Amazon,Expedited,Shirt,XL,Shipped,1,380,PUNE,MAHARASHTRA,411046,FALSE,
62737,171-6263635-2171505,05-21-22,Shipped,Amazon,Expedited,Blazzer,3XL,Shipped,1,885,PUNE,MAHARASHTRA,411038,FALSE,
93619,171-6263770-8150701,06-27-22,Picked Up,Merchant,Standard,Shirt,M,Shipped,1,292,KANNUR,KERALA,670706,FALSE,Easy Ship
79591,171-6263958-6105145,05/07/22,Delivered to Buyer,Merchant,Standard,Shirt,XXL,Shipped,1,764,BENGALURU,KARNATAKA,560012,FALSE,Easy Ship
3747,171-6264037-5249902,04-28-22,Shipped,Amazon,Expedited,T-shirt,3XL,Shipped,1,563,BENGALURU,KARNATAKA,560100,FALSE,
124640,171-6264080-0918747,06/04/22,Shipped,Amazon,Expedited,Shirt,6XL,Shipped,1,925,CHENNAI,TAMIL NADU,600073,FALSE,
121785,171-6266604-8276366,06/05/22,Shipped,Amazon,Expedited,T-shirt,XXL,Shipped,1,1163,GREATER NOIDA,UTTAR PRADESH,201308,FALSE,
17904,171-6267166-8128354,04-20-22,Shipped,Amazon,Expedited,Shirt,XL,Shipped,1,597,PONNANI,KERALA,679584,FALSE,
23073,171-6267336-8453105,04-16-22,Delivered to Buyer,Merchant,Standard,T-shirt,L,Shipped,1,496,LUCKNOW,UTTAR PRADESH,226006,FALSE,Easy Ship
118570,171-6268070-3244324,06/08/22,Cancelled,Amazon,Expedited,Trousers,L,Unshipped,1,925,GHAZIABAD,UTTAR PRADESH,201011,FALSE,
67101,171-6268464-7271511,05-17-22,Cancelled,Merchant,Standard,T-shirt,M,On the Way,0,604.76,Navsari,Gujarat,396560,FALSE,Easy Ship
42815,171-6269494-6997929,04/04/22,Cancelled,Amazon,Expedited,Shirt,XXL,Cancelled,0,,CHIKKAMAGALURU,KARNATAKA,577181,FALSE,
53517,171-6270058-0377953,05-28-22,Cancelled,Amazon,Expedited,Shirt,M,Unshipped,1,524,MATHURA,UTTAR PRADESH,281001,FALSE,
103847,171-6270068-7093106,06-18-22,Delivered to Buyer,Merchant,Standard,Shirt,XXL,Shipped,1,323,HYDERABAD,TELANGANA,500075,FALSE,Easy Ship
31499,171-6270083-7754715,04/11/22,Shipped,Amazon,Expedited,T-shirt,XS,Shipped,1,916,SULTANPUR,UTTAR PRADESH,228001,FALSE,
96952,171-6271242-8049115,06-24-22,Delivered to Buyer,Merchant,Standard,Shirt,XS,Shipped,1,292,NAGPUR,MAHARASHTRA,440026,FALSE,Easy Ship
105733,171-6272688-4006743,06-17-22,Returning to Seller,Merchant,Standard,T-shirt,L,Shipped,1,764,KOLKATA,WEST BENGAL,700144,FALSE,Easy Ship
107865,171-6273522-2431520,06-15-22,Shipped,Amazon,Expedited,Shirt,XXL,Shipped,1,735,RUDRAPUR,UTTAR PRADESH,274204,FALSE,
92176,171-6275402-9176368,06-28-22,Waiting for Pick Up,Merchant,Standard,Blazzer,M,Unshipped,1,735,BILASPUR,CHHATTISGARH,495006,FALSE,Easy Ship
92177,171-6275402-9176368,06-28-22,Waiting for Pick Up,Merchant,Standard,Blazzer,M,Unshipped,1,735,BILASPUR,CHHATTISGARH,495006,FALSE,Easy Ship
80750,171-6275845-5763560,05/06/22,Cancelled,Merchant,Standard,Trousers,M,On the Way,0,526.67,SAGRI,UTTAR PRADESH,276135,FALSE,Easy Ship
50607,171-6276564-1567525,05-30-22,Shipped,Amazon,Expedited,Blazzer,XS,Shipped,1,825,CHENNAI,TAMIL NADU,600098,FALSE,
34886,171-6276570-2153143,04/09/22,Cancelled,Amazon,Expedited,Blazzer,L,Unshipped,1,744,BENGALURU,KARNATAKA,560093,FALSE,
52679,171-6277060-9563501,05-29-22,Shipped,Amazon,Expedited,T-shirt,XS,Shipped,1,1238,KHANAPUR,KARNATAKA,591302,FALSE,
97515,171-6277412-0000324,06-23-22,Shipped,Amazon,Expedited,T-shirt,XL,Shipped,1,799,KANPUR,UTTAR PRADESH,208016,FALSE,
90522,171-6277929-4547554,05/01/22,Shipped,Amazon,Expedited,Shirt,S,Shipped,1,517,Trichy,TAMIL NADU,620012,FALSE,
40704,171-6277960-8769969,04/06/22,Delivered to Buyer,Merchant,Standard,Shirt,4XL,Shipped,1,527,Bengaluru,KARNATAKA,560097,FALSE,Easy Ship
8435,171-6280068-2591508,04-25-22,Delivered to Buyer,Merchant,Standard,Shirt,3XL,Shipped,1,376,PALLICHAL,KERALA,695528,FALSE,Easy Ship
25172,171-6280072-1477125,04-15-22,Delivered to Buyer,Merchant,Standard,Shirt,M,Shipped,1,487,NEW DELHI,DELHI,110019,FALSE,Easy Ship
113239,171-6280368-8402719,06/11/22,Shipped,Amazon,Expedited,Blazzer,M,Shipped,1,771,ANUGUL,ODISHA,759122,FALSE,
81613,171-6281288-3537141,05/05/22,Shipped,Amazon,Expedited,Wallet,Free,Shipped,1,599,NAVI MUMBAI,MAHARASHTRA,410206,FALSE,
91497,171-6282416-9160308,06-29-22,Pending,Amazon,Expedited,T-shirt,XL,Unshipped,1,560,BENGALURU,KARNATAKA,560022,FALSE,
66895,171-6283153-3291519,05-17-22,Shipped,Amazon,Expedited,Shirt,XS,Shipped,1,301,TENKASI,TAMIL NADU,627814,FALSE,
66896,171-6283153-3291519,05-17-22,Shipped,Amazon,Expedited,Shirt,XS,Shipped,1,301,TENKASI,TAMIL NADU,627814,FALSE,
117616,171-6283210-0865124,06/08/22,Shipped,Amazon,Expedited,Shirt,XXL,Shipped,1,544,NEW DELHI,DELHI,110005,FALSE,
127000,171-6283443-7331555,06/02/22,Shipped,Amazon,Expedited,T-shirt,L,Shipped,1,838,CHANDAULI,UTTAR PRADESH,232104,FALSE,
22429,171-6286620-1724301,04-17-22,Cancelled,Amazon,Expedited,Blazzer,XL,Unshipped,1,807,RAJKOT,Gujarat,360001,FALSE,
22351,171-6287427-7043537,04-17-22,Cancelled,Merchant,Standard,Shirt,3XL,On the Way,0,475.24,AKOLA,MAHARASHTRA,444101,FALSE,Easy Ship
2263,171-6287821-0153166,04-29-22,Shipped,Amazon,Expedited,Blazzer,XL,Shipped,1,744,KASHIPUR,UTTARAKHAND,244713,FALSE,
68917,171-6288477-3739530,05-15-22,Shipped,Amazon,Expedited,Trousers,XXL,Shipped,1,574,CHENGAMANAD,KERALA,683572,FALSE,
18048,171-6288567-9516365,04-19-22,Delivered to Buyer,Merchant,Standard,T-shirt,L,Shipped,1,666,BENGALURU,KARNATAKA,560083,FALSE,Easy Ship
45926,171-6288753-0717942,04/02/22,Cancelled,Amazon,Expedited,T-shirt,L,Cancelled,0,,KARKAL,KARNATAKA,574104,FALSE,
1711,171-6289011-1937908,04-29-22,Shipped,Amazon,Expedited,Shirt,M,Shipped,1,474,NOIDA,UTTAR PRADESH,201301,FALSE,
1712,171-6289011-1937908,04-29-22,Shipped,Amazon,Expedited,Trousers,M,Shipped,1,329,NOIDA,UTTAR PRADESH,201301,FALSE,
125674,171-6289109-9953145,06/03/22,Delivered to Buyer,Merchant,Standard,T-shirt,M,Shipped,1,568,UNNAO,UTTAR PRADESH,212665,FALSE,Easy Ship
35716,171-6290055-2314709,04/09/22,Delivered to Buyer,Merchant,Standard,Shirt,L,Shipped,1,499,TALASARI,MAHARASHTRA,401606,FALSE,Easy Ship
5854,171-6290636-5885108,04-26-22,Delivered to Buyer,Merchant,Standard,T-shirt,L,Shipped,1,835,CHIRAKKAL,KERALA,670010,FALSE,Easy Ship
118017,171-6291114-0567501,06/08/22,Shipped,Amazon,Expedited,Shirt,M,Shipped,1,475,MADHIRA,TELANGANA,507203,FALSE,
86005,171-6291722-1600323,05/03/22,Cancelled,Amazon,Expedited,Blazzer,XS,Cancelled,0,,NEW DELHI,DELHI,110037,FALSE,
6120,171-6292200-9877139,04-26-22,Shipped,Amazon,Expedited,Shirt,L,Shipped,1,486,TIRUCHIRAPPALLI,TAMIL NADU,620021,FALSE,
63662,171-6292399-9807544,05-20-22,Shipped,Amazon,Expedited,T-shirt,S,Shipped,1,545,TATTILLI,KARNATAKA,581411,FALSE,
30301,171-6293179-9770725,04/12/22,Shipped,Amazon,Expedited,T-shirt,3XL,Shipped,1,995,BADLAPUR West,MAHARASHTRA,421503,FALSE,
1405,171-6293462-6370760,04-30-22,Shipped,Amazon,Expedited,T-shirt,L,Shipped,1,519,KONNAGAR,WEST BENGAL,712235,FALSE,
34861,171-6294035-2645161,04/09/22,Delivered to Buyer,Merchant,Standard,T-shirt,L,Shipped,1,922,SIRSA,HARYANA,125055,FALSE,Easy Ship
72618,171-6294859-6356331,05/12/22,Cancelled,Amazon,Expedited,T-shirt,L,Unshipped,1,1349,NAVI MUMBAI,MAHARASHTRA,400702,FALSE,
13849,171-6294906-6691561,04-22-22,Cancelled,Amazon,Expedited,Shirt,S,Cancelled,0,,GURUGRAM,HARYANA,122001,FALSE,
54047,171-6296068-7051557,05-28-22,Delivered to Buyer,Merchant,Standard,Trousers,XL,Shipped,1,518,NAVI MUMBAI,MAHARASHTRA,410210,FALSE,Easy Ship
57512,171-6296185-8145934,05-25-22,Cancelled,Amazon,Expedited,Trousers,3XL,Cancelled,0,,BIHAR BEGUSARAI DISTRICT,BIHAR,851210,FALSE,
88751,171-6296399-3179559,05/02/22,Cancelled,Amazon,Expedited,Blazzer,L,Cancelled,0,,NAGPUR,MAHARASHTRA,440016,FALSE,
101065,171-6297448-2084300,06-21-22,Delivered to Buyer,Merchant,Standard,T-shirt,S,Shipped,1,1163,AJMER,RAJASTHAN,305004,FALSE,Easy Ship
68162,171-6297522-0957947,05-16-22,Cancelled,Merchant,Standard,T-shirt,XL,On the Way,0,475.24,VADODARA,Gujarat,390002,FALSE,Easy Ship
44210,171-6297970-0742760,04/03/22,Cancelled,Amazon,Expedited,T-shirt,XXL,Cancelled,0,,NABADWIP,WEST BENGAL,713519,FALSE,
122548,171-6299271-5136323,06/05/22,Shipped,Amazon,Expedited,Shirt,3XL,Shipped,1,565,Ghaziabad,UTTAR PRADESH,201001,FALSE,
81903,171-6299664-9769158,05/05/22,Delivered to Buyer,Merchant,Standard,T-shirt,XL,Shipped,1,1186,BENGALURU,KARNATAKA,560068,FALSE,Easy Ship
81904,171-6299664-9769158,05/05/22,Delivered to Buyer,Merchant,Standard,T-shirt,XL,Shipped,1,921,BENGALURU,KARNATAKA,560068,FALSE,Easy Ship
60177,171-6304289-6018757,05-23-22,Shipped,Amazon,Expedited,Trousers,XL,Shipped,1,371,MUMBAI,MAHARASHTRA,400012,FALSE,
77617,171-6304520-9355549,05/08/22,Shipped,Amazon,Expedited,Shirt,XXL,Shipped,1,458,KOLKATA,WEST BENGAL,700078,FALSE,
20689,171-6305276-7105150,04-18-22,Delivered to Buyer,Merchant,Standard,Shirt,3XL,Shipped,1,517,KOLKATA,WEST BENGAL,700107,FALSE,Easy Ship
10428,171-6305593-5121152,04-24-22,Shipped,Amazon,Expedited,Shirt,L,Shipped,1,939,KOLKATA,WEST BENGAL,700019,FALSE,
43980,171-6305874-0383551,04/04/22,Cancelled,Merchant,Standard,Shirt,XL,On the Way,0,457.14,HYDERABAD,TELANGANA,500019,FALSE,Easy Ship
128856,171-6306655-3626748,06/01/22,Delivered to Buyer,Merchant,Standard,Shirt,M,Shipped,1,544,NEW DELHI,DELHI,110060,FALSE,Easy Ship
34750,171-6307006-4461929,04/09/22,Shipped,Amazon,Expedited,T-shirt,S,Shipped,1,1149,NARSIPATNAM,ANDHRA PRADESH,531116,FALSE,
52644,171-6308278-7033921,05-29-22,Shipped,Amazon,Expedited,Shirt,M,Shipped,1,709,ALAPPUZHA,KERALA,688007,FALSE,
52645,171-6308278-7033921,05-29-22,Shipped,Amazon,Expedited,Shirt,S,Shipped,1,811,ALAPPUZHA,KERALA,688007,FALSE,
82694,171-6308399-7397966,05/05/22,Cancelled,Amazon,Expedited,T-shirt,M,Unshipped,1,641,HYDERABAD,TELANGANA,500084,FALSE,
77978,171-6309019-8577132,05/08/22,Shipped,Amazon,Expedited,Trousers,3XL,Shipped,1,497,NAVI MUMBAI,MAHARASHTRA,410210,FALSE,
53877,171-6309040-0037161,05-28-22,Shipped,Amazon,Expedited,Blazzer,S,Shipped,1,771,KHARIAR,ODISHA,766107,FALSE,
100305,171-6309862-9041122,06-21-22,Delivered to Buyer,Merchant,Standard,Blazzer,XXL,Shipped,1,735,BENGALURU,KARNATAKA,560076,FALSE,Easy Ship
100306,171-6309862-9041122,06-21-22,Delivered to Buyer,Merchant,Standard,Blazzer,XXL,Shipped,1,735,BENGALURU,KARNATAKA,560076,FALSE,Easy Ship
26796,171-6311306-4036302,04-14-22,Shipped,Amazon,Expedited,Shirt,XXL,Shipped,1,376,MUMBAI,MAHARASHTRA,400022,FALSE,
9998,171-6312435-7452310,04-24-22,Delivered to Buyer,Merchant,Standard,T-shirt,L,Shipped,1,824,Parbhani,MAHARASHTRA,431401,FALSE,Easy Ship
39931,171-6312665-7623550,04/06/22,Shipped,Amazon,Expedited,T-shirt,L,Shipped,1,636,NASHIK,MAHARASHTRA,422009,FALSE,
71874,171-6313345-3585117,05-13-22,Delivered to Buyer,Merchant,Standard,Blazzer,S,Shipped,1,771,BENGALURU,KARNATAKA,560105,FALSE,Easy Ship
56126,171-6313992-6833150,05-26-22,Shipped,Amazon,Expedited,Blazzer,M,Shipped,1,771,NEW DELHI,DELHI,110052,FALSE,
91103,171-6314131-9893125,04-30-22,Shipped,Amazon,Expedited,Shirt,L,Shipped,1,549,Brg Shangri-La  Indore,MADHYA PRADESH,453771,FALSE,
111102,171-6315583-3570733,06-13-22,Delivered to Buyer,Merchant,Standard,Blazzer,L,Shipped,1,735,CHITRAKOOT,MADHYA PRADESH,485334,FALSE,Easy Ship
114429,171-6315640-7637152,06/10/22,Shipped,Amazon,Expedited,T-shirt,XS,Shipped,1,1125,LUCKNOW,UTTAR PRADESH,226022,FALSE,
11461,171-6316588-7036308,04-23-22,Shipped,Amazon,Expedited,T-shirt,S,Shipped,1,599,indore,MADHYA PRADESH,452009,FALSE,
77442,171-6317397-9093925,05/08/22,Cancelled,Merchant,Standard,Shirt,3XL,On the Way,0,378.1,KHOPOLI,MAHARASHTRA,410203,FALSE,Easy Ship
62479,171-6317518-9923561,05-21-22,Cancelled,Merchant,Standard,Shirt,M,On the Way,0,,BHADRESWAR,WEST BENGAL,712124,FALSE,Easy Ship
56535,171-6317688-7976365,05-26-22,Cancelled,Amazon,Expedited,Trousers,M,Cancelled,0,,Chennai,TAMIL NADU,600015,FALSE,
109913,171-6317699-7045915,06-13-22,Shipped,Amazon,Expedited,Shirt,M,Shipped,1,735,New Town,WEST BENGAL,700156,FALSE,
8764,171-6317869-6150750,04-25-22,Cancelled,Merchant,Standard,T-shirt,M,On the Way,0,995.54,katihar,BIHAR,855113,FALSE,Easy Ship
7577,171-6318037-9853127,04-25-22,Delivered to Buyer,Merchant,Standard,T-shirt,XS,Shipped,1,599,NEYYATTINKARA,KERALA,695121,FALSE,Easy Ship
81109,171-6318732-7632314,05/06/22,Cancelled,Merchant,Standard,T-shirt,XXL,On the Way,0,498.1,PUNE,MAHARASHTRA,411048,FALSE,Easy Ship
11192,171-6318996-4493963,04-23-22,Delivered to Buyer,Merchant,Standard,T-shirt,M,Shipped,1,684,SECUNDERABAD,TELANGANA,500003,FALSE,Easy Ship
11193,171-6318996-4493963,04-23-22,Delivered to Buyer,Merchant,Standard,T-shirt,L,Shipped,1,636,SECUNDERABAD,TELANGANA,500003,FALSE,Easy Ship
86105,171-6319125-9437113,05/03/22,Cancelled,Merchant,Standard,T-shirt,3XL,On the Way,0,600.95,MUMBAI,MAHARASHTRA,400012,FALSE,Easy Ship
112276,171-6319423-7821156,06/12/22,Delivered to Buyer,Merchant,Standard,Shirt,XS,Shipped,1,345,BENGALURU,KARNATAKA,560054,FALSE,Easy Ship
115999,171-6319430-6710754,06/09/22,Shipped,Amazon,Expedited,T-shirt,XS,Shipped,1,568,Ulhasnagar,MAHARASHTRA,421004,FALSE,
90134,171-6319925-8097155,05/01/22,Cancelled,Merchant,Standard,Shirt,XL,On the Way,0,,CHENNAI,TAMIL NADU,600026,FALSE,Easy Ship
7986,171-6319976-7170731,04-25-22,Shipped,Amazon,Expedited,T-shirt,3XL,Shipped,1,626,BENGALURU,KARNATAKA,560084,FALSE,
37305,171-6321437-4238704,04/08/22,Shipped,Amazon,Expedited,T-shirt,XL,Shipped,1,788,NEW DELHI,DELHI,110032,FALSE,
104731,171-6322687-1520362,06-18-22,Shipped,Amazon,Expedited,Blazzer,XL,Shipped,1,908,THRISSUR,KERALA,680006,FALSE,
121155,171-6323022-1201904,06/06/22,Shipped,Amazon,Expedited,T-shirt,XXL,Shipped,1,464,HIMMATNAGAR,Gujarat,383001,FALSE,
50839,171-6327359-9601922,05-30-22,Shipped,Amazon,Expedited,T-shirt,L,Shipped,1,635,PUNE,MAHARASHTRA,411006,FALSE,
22245,171-6327388-4761154,04-17-22,Shipped,Amazon,Expedited,T-shirt,L,Shipped,1,788,Navi mumbai,MAHARASHTRA,400702,FALSE,
47401,171-6327616-1227515,04/02/22,Delivered to Buyer,Merchant,Standard,Shirt,S,Shipped,1,657,COIMBATORE,TAMIL NADU,641028,FALSE,Easy Ship
40658,171-6328301-5467527,04/06/22,Shipped,Amazon,Expedited,Trousers,XL,Shipped,1,518,BENGALURU,KARNATAKA,560062,FALSE,
47712,171-6328715-7745128,04/01/22,Shipped,Amazon,Expedited,T-shirt,M,Shipped,1,1079,Lakhisarai,BIHAR,811106,FALSE,
27275,171-6330080-3914726,04-14-22,Shipped,Amazon,Expedited,Shirt,M,Shipped,1,376,SILCHAR,ASSAM,788005,FALSE,
27276,171-6330080-3914726,04-14-22,Shipped,Amazon,Expedited,Shirt,S,Shipped,1,362,SILCHAR,ASSAM,788005,FALSE,
67697,171-6331042-5926722,05-16-22,Shipped,Amazon,Expedited,Shirt,XL,Shipped,1,709,MUMBAI,MAHARASHTRA,400104,FALSE,
18086,171-6331517-9146707,04-19-22,Returned to Seller,Merchant,Standard,T-shirt,XXL,Shipped,1,631,MAPUSA,GOA,403507,FALSE,Easy Ship
95421,171-6332788-2785902,06-25-22,Shipped,Amazon,Expedited,Perfume,Free,Shipped,1,855,HYDERABAD,TELANGANA,500050,FALSE,
22156,171-6333220-0058743,04-17-22,Shipped,Amazon,Expedited,Shirt,L,Shipped,1,517,Jehanabad,BIHAR,804417,FALSE,
52832,171-6335708-4819506,05-29-22,Shipped,Amazon,Expedited,Shirt,M,Shipped,1,635,CHENNAI,TAMIL NADU,600101,FALSE,
35034,171-6335795-0413141,04/09/22,Shipped,Amazon,Expedited,Shirt,M,Shipped,1,376,HYDERABAD,TELANGANA,500056,FALSE,
94501,171-6336206-2958713,06-26-22,Picked Up,Merchant,Standard,Blazzer,XXL,Shipped,1,735,Tekkali,ANDHRA PRADESH,532201,FALSE,Easy Ship
101144,171-6336633-2545110,06-20-22,Cancelled,Amazon,Expedited,Shirt,XL,Unshipped,1,376,Chennai,TAMIL NADU,600040,FALSE,
181,171-6336729-6763536,04-30-22,Cancelled,Amazon,Expedited,T-shirt,M,Unshipped,1,626,BENGALURU,KARNATAKA,560037,FALSE,
1020,171-6337844-1873114,04-30-22,Shipped,Amazon,Expedited,T-shirt,S,Shipped,1,597,BISWAN,UTTAR PRADESH,261201,FALSE,
52257,171-6338222-9609110,05-29-22,Shipped,Amazon,Expedited,Shirt,XL,Shipped,1,599,NEW DELHI,DELHI,110039,FALSE,
75482,171-6339176-5118700,05/10/22,Shipped,Amazon,Expedited,T-shirt,S,Shipped,1,759,Avanigadda,ANDHRA PRADESH,521122,FALSE,
29435,171-6339447-0157942,04-13-22,Shipped,Amazon,Expedited,T-shirt,XXL,Shipped,1,968,VISAKHAPATNAM,ANDHRA PRADESH,530007,FALSE,
127131,171-6340417-6107545,06/02/22,Shipped,Amazon,Expedited,Blazzer,XS,Shipped,1,735,Silchar,ASSAM,788026,FALSE,
99061,171-6340992-2821157,06-22-22,Shipped,Amazon,Expedited,Shirt,XS,Shipped,1,458,CHENKALPATTU,TAMIL NADU,603319,FALSE,
52039,171-6341403-0236367,05-29-22,Shipped,Amazon,Expedited,Shirt,5XL,Shipped,1,798,Lucknow,UTTAR PRADESH,226011,FALSE,
103079,171-6342499-3397109,06-19-22,Delivered to Buyer,Merchant,Standard,Shirt,L,Shipped,1,688,MUMBAI,MAHARASHTRA,400050,FALSE,Easy Ship
118902,171-6343981-3006707,06/07/22,Shipped,Amazon,Expedited,T-shirt,XXL,Shipped,1,786,VADODARA,Gujarat,390023,FALSE,
118903,171-6343981-3006707,06/07/22,Shipped,Amazon,Expedited,T-shirt,XXL,Shipped,1,721,VADODARA,Gujarat,390023,FALSE,
118904,171-6343981-3006707,06/07/22,Shipped,Amazon,Expedited,T-shirt,XXL,Shipped,1,1139,VADODARA,Gujarat,390023,FALSE,
5528,171-6344063-5639518,04-27-22,Cancelled,Merchant,Standard,Shirt,XL,On the Way,0,380,BENGALURU,KARNATAKA,560061,FALSE,Easy Ship
51289,171-6344326-3344305,05-30-22,Shipped,Amazon,Expedited,Blazzer,3XL,Shipped,1,885,HYDERABAD,TELANGANA,500068,FALSE,
12709,171-6344617-1528369,04-22-22,Shipped,Amazon,Expedited,Shirt,L,Shipped,1,685,CHENNAI,TAMIL NADU,600100,FALSE,
4891,171-6344657-3217936,04-27-22,Delivered to Buyer,Merchant,Standard,Shirt,XL,Shipped,1,249,SHILLONG,MEGHALAYA,793008,FALSE,Easy Ship
4892,171-6344657-3217936,04-27-22,Delivered to Buyer,Merchant,Standard,Shirt,XL,Shipped,1,295,SHILLONG,MEGHALAYA,793008,FALSE,Easy Ship
4893,171-6344657-3217936,04-27-22,Delivered to Buyer,Merchant,Standard,Shirt,XL,Shipped,1,342,SHILLONG,MEGHALAYA,793008,FALSE,Easy Ship
4894,171-6344657-3217936,04-27-22,Delivered to Buyer,Merchant,Standard,Shirt,XL,Shipped,1,295,SHILLONG,MEGHALAYA,793008,FALSE,Easy Ship
102380,171-6344823-1297147,06-19-22,Picked Up,Merchant,Standard,T-shirt,M,Shipped,1,759,IMPHAL,MANIPUR,795004,FALSE,Easy Ship
105223,171-6348999-3878732,06-17-22,Shipped,Amazon,Expedited,Perfume,Free,Shipped,1,475,HYDERABAD,TELANGANA,500100,FALSE,
16719,171-6349261-4950711,04-20-22,Cancelled,Amazon,Expedited,Shirt,XL,Cancelled,0,,GHATAL,WEST BENGAL,721212,FALSE,
3551,171-6350032-2622765,04-28-22,Cancelled,Amazon,Expedited,Trousers,S,Unshipped,1,487,KURUD,CHHATTISGARH,493663,FALSE,
32342,171-6350746-9007558,04/11/22,Shipped,Amazon,Expedited,Blazzer,XXL,Shipped,1,899,MUMBAI,MAHARASHTRA,400064,FALSE,
77056,171-6351523-8697166,05/09/22,Shipped,Amazon,Expedited,Shirt,XXL,Shipped,1,471,KOLKATA,WEST BENGAL,700067,FALSE,
50577,171-6351608-1144362,05-30-22,Delivered to Buyer,Merchant,Standard,T-shirt,M,Shipped,1,759,RAJAHMUNDRY,ANDHRA PRADESH,533101,FALSE,Easy Ship
53997,171-6353697-8860310,05-28-22,Shipped,Amazon,Expedited,Blazzer,XXL,Shipped,1,791,PUNE,MAHARASHTRA,412207,FALSE,
53998,171-6353697-8860310,05-28-22,Shipped,Amazon,Expedited,Blazzer,XXL,Shipped,1,859,PUNE,MAHARASHTRA,412207,FALSE,
29305,171-6353735-4865955,04-13-22,Delivered to Buyer,Merchant,Standard,T-shirt,M,Shipped,1,759,DEHRADUN,UTTARAKHAND,248001,FALSE,Easy Ship
